rho_program,s,eta,SAM,met,alpha_real,alpha_imag,tlogeta,resid
0.0,92.34415067700442,2.441918963885662,40928.55006173796,25.023835108535817,-5.003499510259426e-06,0.0,1.3825030001910225e-05,1.3301854491361464e-10
0.0,92.84415067936568,2.441935651912365,41166.40010280158,25.02388924105041,-4.946809958889247e-06,0.0,1.3667914331507228e-05,1.2942078373123474e-10
0.0,93.3441506816725,2.441952151471247,41404.25277768283,25.023942873845005,-4.891078222557679e-06,0.0,1.3513462610074408e-05,1.259472092292619e-10
0.0,93.84415068392646,2.441968465737985,41642.10804409503,25.023996013432225,-4.836283643312035e-06,0.0,1.3361614935088887e-05,1.2257225356172993e-10
0.0,94.34415068612904,2.4419845978172963,41879.96586065324,25.0240486662223,-4.7824049935814745e-06,0.0,1.3212313083350249e-05,1.1930322182748626e-10
0.0,94.84415068828174,2.4420005507449063,42117.826186850616,25.02410083852474,-4.729421874362419e-06,0.0,1.3065500451917413e-05,1.1614011402653095e-10
0.0,95.34415069038592,2.4420163274894526,42355.6889830352,25.02415253654992,-4.677314594756389e-06,0.0,1.2921121997046758e-05,1.1307562506001652e-10
0.0,95.84415069244297,2.442031930954335,42593.55421038723,25.02420376641076,-4.626064070557634e-06,0.0,1.2779124196000083e-05,1.1010975492794295e-10
0.0,96.34415069445416,2.442047363979489,42831.4218308976,25.024254534124218,-4.575651712035297e-06,0.0,1.2639454979986246e-05,1.07246156179734e-10
0.0,96.8441506964208,2.442062629343117,43069.29180734672,25.02430484561292,-4.526059142129352e-06,0.0,1.2502063703965109e-05,1.0446656606827096e-10
0.0,97.3441506983441,2.4420777297633616,43307.164103284005,25.02435470670669,-4.477268885381021e-06,0.0,1.2366901092689226e-05,1.0176733204413011e-10
0.0,97.84415070022524,2.442092667899901,43545.03868300829,25.02440412314412,-4.429263063098305e-06,0.0,1.223391918541414e-05,9.915941175558268e-11
0.0,98.34415070206536,2.442107446355533,43782.9155115484,25.024453100574004,-4.3820261560520495e-06,0.0,1.2103071317692682e-05,9.662088990608624e-11
0.0,98.84415070386558,2.4421220676776816,44020.79455464461,25.02450164455694,-4.335540398516329e-06,0.0,1.1974312061865609e-05,9.417002924275942e-11
0.0,99.344150705627,2.44213653435986,44258.675778730845,25.02454976056676,-4.289791247931842e-06,0.0,1.1847597194199449e-05,9.179221956790732e-11
0.0,99.84415070735064,2.442150848843081,44496.55915091683,25.02459745399194,-4.2447624554818765e-06,0.0,1.1722883646481047e-05,8.948380833210624e-11
0.0,100.3441507090375,2.4421650135172537,44734.4446389715,25.0246447301372,-4.200439106964567e-06,0.0,1.160012949513712e-05,8.724114298593238e-11
0.0,100.84415071068857,2.442179030722492,44972.33221130626,25.02469159422472,-4.156806837417598e-06,0.0,1.1479293894841826e-05,8.507152862823323e-11
0.0,101.34415071230475,2.442192902750418,45210.22183695904,25.02473805139568,-4.1138510138823286e-06,0.0,1.1360337066972818e-05,8.296766016016135e-11
0.0,101.84415071388705,2.442206631845405,45448.1134855792,25.02478410671161,-4.071557444220239e-06,0.0,1.124322025409003e-05,8.092223248286924e-11
0.0,102.34415071543626,2.442220220205794,45686.00712741201,25.024829765155744,-4.0299131284110265e-06,0.0,1.1127905695289472e-05,7.893159304693317e-11
0.0,102.84415071695328,2.442233669985065,45923.90273328422,25.02487503163433,-3.988904827851314e-06,0.0,1.10143565962284e-05,7.701035205004808e-11
0.0,103.34415071843893,2.4422469832929767,46161.800274590176,25.024919910978,-3.948519455474128e-06,0.0,1.0902537089598328e-05,7.514389929451902e-11
0.0,103.844150719894,2.44226016219667,46399.699723277685,25.024964407943024,-3.908744331632199e-06,0.0,1.0792412223137775e-05,7.332492968149854e-11
0.0,104.3441507213193,2.4422732087217387,46637.601051834885,25.025008527212627,-3.869567546585194e-06,0.0,1.0683947915443986e-05,7.155709576041034e-11
0.0,104.84415072271555,2.4422861248532746,46875.50423327714,25.02505227339821,-3.830976739555895e-06,0.0,1.05771109470912e-05,6.984770263010195e-11
0.0,105.34415072408356,2.4422989125368564,47113.409241134745,25.02509565104061,-3.7929605695632777e-06,0.0,1.0471868909338009e-05,6.818579264230209e-11
0.0,105.844150725424,2.442311573679555,47351.31604944035,25.0251386646113,-3.7555077064768047e-06,0.0,1.0368190217229336e-05,6.656771324758709e-11
0.0,106.34415072673752,2.44232411015086,47589.22463271721,25.02518131851363,-3.7186070506358784e-06,0.0,1.026604404720016e-05,6.500076954480438e-11
0.0,106.84415072802484,2.4423365237836068,47827.13496596771,25.02522361708391,-3.6822478354210424e-06,0.0,1.0165400338852989e-05,6.347400388568277e-11
0.0,107.3441507292866,2.4423488163748828,48065.047024661966,25.025265564592694,-3.6464193342476406e-06,0.0,1.0066229768090637e-05,6.198376372079851e-11
0.0,107.84415073052342,2.4423609896868688,48302.96078472728,25.025307165245785,-3.611111484653977e-06,0.0,9.96850371003338e-06,6.054465924784656e-11
0.0,108.34415073173592,2.4423730454477126,48540.87622253701,25.02534842318548,-3.5763142746415405e-06,0.0,9.872194250789327e-06,5.914208026913198e-11
0.0,108.8441507329247,2.4423849853523207,48778.79331490058,25.025389342491533,-3.542017159308761e-06,0.0,9.777274128832555e-06,5.7783331883502206e-11
0.0,109.34415073409032,2.442396811063176,49016.71203905367,25.02542992718235,-3.5082116759620658e-06,0.0,9.68371675165854e-06,5.646110899210981e-11
0.0,109.84415073523336,2.442408524211092,49254.63237264779,25.02547018121604,-3.474887977195564e-06,0.0,9.591496148264703e-06,5.5168106496107286e-11
0.0,110.34415073635434,2.442420126395976,49492.55429374165,25.025510108491343,-3.4420367492205225e-06,0.0,9.5005869707061e-06,5.3911629494342135e-11
0.0,110.8441507374538,2.4424316191875457,49730.47778079117,25.02554971284877,-3.409649369726726e-06,0.0,9.410964461232154e-06,5.269533053623808e-11
0.0,111.34415073853228,2.442443004126049,49968.40281264096,25.02558899807158,-3.377717200539447e-06,0.0,9.322604452952692e-06,5.4821802876504246e-11
0.0,111.84415073959023,2.442454282722947,50206.32936851548,25.025627967886752,-3.3462315326338465e-06,0.0,9.23548333719848e-06,5.0346741256775886e-11
0.0,112.34415074062818,2.4424654564615884,50444.25742801053,25.025666625965968,-3.3151842732633447e-06,0.0,9.149578060410255e-06,4.9221756034265225e-11
0.0,112.8441507416466,2.442476526797848,50682.18697108504,25.025704975926523,-3.284567042229253e-06,0.0,9.06486609238946e-06,4.8133296305991915e-11
0.0,113.3441507426459,2.4424874951607785,50920.11797805284,25.025743021332342,-3.254372257025644e-06,0.0,8.981325438286445e-06,4.706675187426103e-11
0.0,113.84415074362656,2.442498362953204,51158.05042957488,25.025780765694783,-3.224592043393512e-06,0.0,8.898934588418283e-06,4.603673293676749e-11
0.0,114.344150744589,2.442509131552344,51395.98430665191,25.02581821247369,-3.1952188968400067e-06,0.0,8.817672547136682e-06,4.5024976746392654e-11
0.0,114.84415074553368,2.442519802310372,51633.91959061663,25.02585536507816,-3.166245199559461e-06,0.0,8.737518775537713e-06,4.4038788401983956e-11
0.0,115.34415074646094,2.4425303765549904,51871.8562631266,25.025892226867423,-3.1376641723322755e-06,0.0,8.658453209227878e-06,4.3081820452965136e-11
0.0,115.84415074737122,2.442540855589989,52109.79430615753,25.02592880115172,-3.109468459211252e-06,0.0,8.580456236339658e-06,4.215042034991248e-11
0.0,116.34415074826492,2.4425512406957743,52347.73370199568,25.025965091193186,-3.0816510489497284e-06,0.0,8.503508684876126e-06,4.1240935543402236e-11
0.0,116.84415074914236,2.442561533129888,52585.67443323186,25.02600110020657,-3.0542052050627576e-06,0.0,8.427591805169525e-06,4.0360671132281886e-11
0.0,117.34415075000398,2.4425717341275206,52823.61648275466,25.026036831360106,-3.0271248105815696e-06,0.0,8.35268727187928e-06,3.9498669468280205e-11
0.0,117.84415075085008,2.44258184490201,53061.55983374412,25.026072287776348,-3.00040288155495e-06,0.0,8.278777163119133e-06,3.8654930551397206e-11
0.0,118.34415075168104,2.44259186664531,53299.50446966536,25.026107472532804,-2.974033386445259e-06,0.0,8.205843947580259e-06,3.7840412029904105e-11
0.0,118.8441507524972,2.442601800528472,53537.45037426295,25.026142388662866,-2.948009998140024e-06,0.0,8.133870484973428e-06,3.7040503706105936e-11
0.0,119.34415075329883,2.442611647702091,53775.39753155475,25.02617703915645,-2.9223266346324374e-06,0.0,8.06284000293846e-06,3.6262510678850185e-11
0.0,119.84415075408631,2.4426214092967604,54013.34592582611,25.02621142696076,-2.8969780841160355e-06,0.0,7.992736101038395e-06,3.5506432948136846e-11
0.0,120.34415075485995,2.4426310864234977,54251.2955416245,25.026245554981035,-2.8719577117781656e-06,0.0,7.923542728335669e-06,3.5729632720507746e-11
0.0,120.84415075562002,2.442640680174167,54489.24636375405,25.02627942608121,-2.8472600629355542e-06,0.0,7.855244181614253e-06,3.4045413178642484e-11
0.0,121.34415075636684,2.442650191621893,54727.19837727003,25.02631304308465,-2.822879641773061e-06,0.0,7.78782509494344e-06,3.334412368928519e-11
0.0,121.84415075710068,2.442659621821464,54965.15156747405,25.02634640877484,-2.798811268642441e-06,0.0,7.721270434793587e-06,3.2650139298775364e-11
0.0,122.34415075782184,2.4426689718097068,55203.10591990858,25.02637952589597,-2.775049388725116e-06,0.0,7.655565475166946e-06,3.1989027853079164e-11
0.0,122.84415075853056,2.4426782426058926,55441.06142035215,25.02641239715372,-2.7515888709598646e-06,0.0,7.5906958222444015e-06,3.1327916407382964e-11
0.0,123.34415075922716,2.4426874352120773,55679.01805481486,25.0264450252158,-2.7284245980317e-06,0.0,7.526647361538856e-06,3.272943455313687e-11
0.0,123.84415075991186,2.442696550613494,55916.97580953325,25.026477412712623,-2.705551825496848e-06,0.0,7.463406299861655e-06,3.0071439405617807e-11
0.0,124.34415076058492,2.442705589778881,56154.93467096591,25.026509562238,-2.682965657912137e-06,0.0,7.400959114252697e-06,2.947242130012512e-11
0.0,124.84415076124657,2.442714553660832,56392.894625789246,25.026541476349525,-2.6606611008612323e-06,0.0,7.339292569521493e-06,2.888436084290364e-11
0.0,125.34415076189708,2.4427234431961464,56630.85566089261,25.02657315756948,-2.638633445729148e-06,0.0,7.2783937149166255e-06,2.8911000521937563e-11
0.0,125.84415076253666,2.442732259306125,56868.81776337451,25.02660460838516,-2.6168784602772907e-06,0.0,7.218249845490114e-06,2.773746032385056e-11
0.0,126.34415076316554,2.442741002896922,57106.78092053823,25.026635831249635,-2.5953912467633384e-06,0.0,7.15884854295372e-06,2.718957791029017e-11
0.0,126.844150763784,2.4427496748598267,57344.74511988786,25.02666682858216,-2.574167838465296e-06,0.0,7.10017762061116e-06,2.6649000595577247e-11
0.0,127.34415076439215,2.4427582760715887,57582.71034912436,25.026697602768834,-2.5532037947180188e-06,0.0,7.04222515888693e-06,2.613399112683049e-11
0.0,127.84415076499032,2.442766807394704,57820.67659614147,25.026728156163177,-2.532494750183004e-06,0.0,6.984979472017263e-06,2.561898165808373e-11
0.0,130.84415080706526,2.442816574272825,59248.495568047365,25.02690696779799,-2.413372956095141e-06,0.0,6.79098394012557e-06,5.789290836621429e-12
0.0,133.84415092235224,2.4428640276295503,60676.345958050966,25.02707838936417,-2.302464439390158e-06,0.0,6.475161295486807e-06,4.5521723468020737e-11
0.0,136.8441510270878,2.4429093252786527,62104.22969558918,25.02724286268748,-2.1990299686237185e-06,0.0,6.180890823274765e-06,3.855631171695634e-11
0.0,139.84415112248422,2.442952610822368,63532.14294050416,25.027400795143546,-2.102413948859852e-06,0.0,5.906230794847797e-06,3.2803546374572265e-11
0.0,142.84415120955018,2.442994015434512,64960.08383415785,25.02755256367285,-2.0120291561937087e-06,0.0,5.649483318994588e-06,2.8007748981207007e-11
0.0,145.84415128917516,2.4430336591278383,66388.05066911434,25.027698517317187,-1.9273509076139463e-06,0.0,5.409123718365369e-06,2.4000902263368712e-11
0.0,148.8441513621371,2.4430716519165423,67816.04187604343,25.02783897969474,-1.8479087518999564e-06,0.0,5.183786180392563e-06,2.0629599145260462e-11
0.0,151.8441514291184,2.443108094836396,69244.05600973121,25.027974251224247,-1.7732799856381362e-06,0.0,4.972244292973247e-06,1.7798873341865125e-11
0.0,154.84415149071924,2.4431430808424373,70672.09173704659,25.028104611126142,-1.7030830302954624e-06,0.0,4.773394307913745e-06,1.5391843271623155e-11
0.0,157.8441515474691,2.4431766956010907,72100.14782628062,25.028230319225493,-1.6369739140959358e-06,0.0,4.586240709599763e-06,1.3346415594331042e-11
0.0,160.84415159983607,2.4432090181908688,73528.2231376803,25.02835161757837,-1.5746408548462392e-06,0.0,4.409883720152168e-06,1.1615107167480216e-11
0.0,163.8441516482351,2.4432401217237825,74956.31661502291,25.028468731940897,-1.5158024997218612e-06,0.0,4.243508462068294e-06,1.0139477200290906e-11
0.0,166.84415169303492,2.443270073897674,76384.42727809993,25.028581873097785,-1.4602022179894483e-06,0.0,4.086375517596559e-06,8.857432352559599e-12
0.0,169.84415173456384,2.44329893748834,77812.55421599867,25.02869123806557,-1.4076053904841362e-06,0.0,3.9378126996586285e-06,1.0364320941826674e-11
0.0,172.844151773115,2.4433267707889086,79240.696581084,25.02879701118369,-1.357801031629584e-06,0.0,3.79720784491576e-06,6.830267422386166e-12
0.0,175.8441518089504,2.4433536280029857,80668.85358359615,25.02889936510516,-1.310594322657078e-06,0.0,3.664002494494675e-06,8.15703060652595e-12
0.0,178.8441518423051,2.44337955959711,82097.02448679302,25.028998461697032,-1.265807450187986e-06,0.0,3.53768633577e-06,5.318111960959496e-12
0.0,181.84415187339,2.4434046126174134,83525.20860257451,25.02909445286037,-1.2232778366508746e-06,0.0,3.417792309614576e-06,7.909613350341409e-12
0.0,184.8441519023949,2.443428830974569,84953.40528753135,25.029187481277347,-1.1828565280135131e-06,0.0,3.303892278644327e-06,5.454905758856144e-12
0.0,187.8441519294908,2.443452255700759,86381.61393937525,25.02927768109305,-1.1444067060990285e-06,0.0,3.195593203204962e-06,3.703685115668221e-12
0.0,190.84415195483223,2.443474925181748,87809.83399370374,25.02936517853839,-1.1078012915226773e-06,0.0,3.092533741315428e-06,6.453557077409743e-12
0.0,193.8441519785589,2.443496875366872,89238.06492106772,25.02945009249996,-1.0729247248589442e-06,0.0,2.9943812305650755e-06,1.0637066229769482e-11
0.0,196.84415200079732,2.443518139959347,90666.30622430536,25.02953253504176,-1.039670458937857e-06,0.0,2.900828999672568e-06,5.573526566853869e-12
0.0,199.84415202166247,2.443538750588989,92094.55743611796,25.029612611883604,-1.007938122266186e-06,0.0,2.811593966186216e-06,1.0853709630189112e-11
0.0,202.84415204125852,2.4435587369692824,93522.81811686048,25.02969042284026,-9.776364537077815e-07,0.0,2.726414497750909e-06,1.7013923204080228e-11
0.0,205.8441520596808,2.4435781270403227,94951.08785252448,25.02976606222489,-9.486821760967632e-07,0.0,2.645048482874465e-06,2.727452879428072e-12
0.0,208.8441520770155,2.4435969470992047,96379.36625289737,25.02983961922014,-9.209952438898424e-07,0.0,2.567271615707388e-06,1.1147053133707738e-11
0.0,211.844152093342,2.4436152219190395,97807.65294987505,25.029911178219933,-8.945026749053131e-07,0.0,2.492875843211459e-06,2.1819623035424578e-12
0.0,214.8441521087324,2.4436329748577936,99235.94759591875,25.029980819144463,-8.6913760461538e-07,0.0,2.4216679746428062e-06,2.1174173525650986e-12
0.0,217.8441521232528,2.443650227957912,100664.2498626381,25.03004861773081,-8.44835714460087e-07,0.0,2.3534684225591498e-06,8.506961602040115e-12
0.0,220.84415213696383,2.44366700203765,102092.55943948976,25.03011464580144,-8.215370602369751e-07,0.0,2.288110071021926e-06,4.091179319142108e-12
0.0,223.8441521499212,2.443683316774915,103520.87603258116,25.030178971512324,-7.991939316170085e-07,0.0,2.2254372519707383e-06,8.21361809852149e-12
0.0,226.84415216217585,2.4436991907842813,104949.19936356923,25.03024165958274,-7.777467868786533e-07,0.0,2.1653048132283667e-06,4.693496056297995e-12
0.0,229.84415217426223,2.4437146373180383,106377.11788731994,25.03030275420166,-7.571590494672478e-07,0.0,2.106981215892619e-06,1.8901468436408286e-09
0.0,232.84415218472867,2.44372968239011,107805.49889135933,25.030362350722086,-7.373711223348954e-07,0.0,2.0522071161518573e-06,1.6105770581986574e-09
0.0,235.8441521952039,2.443744336295396,109233.83077328226,25.03042048287821,-7.183497178766438e-07,0.0,1.998838279093813e-06,1.598403110969346e-09
0.0,238.8441522050583,2.4437586148606063,110662.19129820814,25.030477206833204,-7.000549473894364e-07,0.0,1.947629195813428e-06,1.486357504846823e-09
0.0,241.84415221443984,2.4437725320629946,112090.55288134154,25.03053257191366,-6.824500749954624e-07,0.0,1.8983275231601889e-06,1.3997044223181121e-09
0.0,244.84415222334565,2.443786101500618,113518.92072348297,25.03058662640076,-6.655013246354784e-07,0.0,1.850881472810181e-06,1.314256681099234e-09
0.0,247.8441522318117,2.4437993360346515,114947.29311496578,25.03063941607227,-6.491756773138159e-07,0.0,1.805190472227684e-06,1.235946021454336e-09
0.0,250.84415223986323,2.443812247916364,116375.67022198306,25.03069098467289,-6.334442615799934e-07,0.0,1.7611712736426814e-06,1.162931558473855e-09
0.0,253.84415224752564,2.443824848802977,117804.05179794096,25.03074137394585,-6.182785222388563e-07,0.0,1.7187427968774393e-06,1.0950781478291126e-09
0.0,256.84415225482206,2.4438371497976843,119232.4377092154,25.030790623763306,-6.036491573926549e-07,0.0,1.6778294246079103e-06,1.031921915743295e-09
0.0,259.84415226177407,2.443849161481123,120660.82780474972,25.03083877222549,-5.895335407487942e-07,0.0,1.6383598354063375e-06,9.73072039428062e-10
0.0,262.8441522684018,2.4438608939419884,122089.22194585438,25.030885855758484,-5.759082102195932e-07,0.0,1.6002668879455202e-06,9.182143996329719e-10
0.0,265.84415227472385,2.443872356805253,123517.61999863115,25.0309319092048,-5.627490018495958e-07,0.0,1.5634872925947215e-06,8.670312245581607e-10
0.0,268.8441522807578,2.4438835592585098,124946.0218353106,25.03097696590804,-5.500363213209353e-07,0.0,1.5279613557723462e-06,8.192230051508812e-10
0.0,271.8441522865198,2.44389451007655,126374.42733355032,25.031021057792582,-5.377502096805693e-07,0.0,1.4936327391757456e-06,7.745486731491672e-10
0.0,274.8441522920249,2.443905217644279,127802.83637623092,25.031064215437823,-5.258695576211035e-07,0.0,1.460448232407371e-06,7.327635077416286e-10
0.0,277.8441522972874,2.443915689978146,129231.2488511638,25.03110646814824,-5.143796468577386e-07,0.0,1.428357550507164e-06,6.936666187099592e-10
0.0,280.8441523023205,2.4439259347461526,130659.66465083744,25.03114784401876,-5.032617138839107e-07,0.0,1.3973131395896256e-06,6.570352005393118e-10
0.0,283.8441523071364,2.443935959286588,132088.08367217708,25.03118836999645,-4.925006285601341e-07,0.0,1.3672700029088194e-06,6.227085410550415e-10
0.0,286.8441523117469,2.443945770625568,133516.50581631772,25.03122807193838,-4.820754827716676e-07,0.0,1.3381855382106569e-06,5.905076653353858e-10
0.0,289.8441523161627,2.4439553754934487,134944.93098839265,25.031266974665886,-4.719881115545198e-07,0.0,1.310019383152964e-06,5.60282818853971e-10
0.0,292.844152320394,2.443964780340242,136373.35909733275,25.031305102015963,-4.62209126485326e-07,0.0,1.2827332799322548e-06,5.318952047326955e-10
0.0,295.8441523244504,2.4439739913500507,137801.79005567977,25.0313424768893,-4.52732020001517e-07,0.0,1.2562909406876735e-06,5.052242888405758e-10
0.0,298.8441523283407,2.4439830144546386,139230.22377940814,25.031379121295743,-4.435426238501022e-07,0.0,1.2306579300394118e-06,4.801349268489336e-10
0.0,301.84415233207346,2.443991855346175,140658.66018775973,25.03141505639707,-4.34629547350904e-07,0.0,1.205801551809014e-06,4.565321524727522e-10
0.0,304.84415233565653,2.4440005194891974,142087.09920308588,25.03145030254732,-4.259832541244038e-07,0.0,1.1816907431040206e-06,4.3430638922931926e-10
0.0,307.84415233909726,2.4440090121318967,143515.54075069955,25.03148487933092,-4.175927529218034e-07,0.0,1.158295980467264e-06,4.1336632338304125e-10
0.0,310.8441523424028,2.4440173383167063,144943.98475873622,25.0315188055986,-4.094470595191917e-07,0.0,1.1355891865438777e-06,3.9362429374774863e-10
0.0,313.8441523455796,2.444025502890294,146372.43115802127,25.031552099501365,-4.0153650711841083e-07,0.0,1.1135436471479164e-06,3.7500359678554285e-10
0.0,316.8441523486339,2.444033510512969,147800.87988194605,25.031584778522543,-3.938552749610365e-07,0.0,1.0921339321773113e-06,3.5742387640910195e-10
0.0,319.8441523515715,2.444041365667556,149229.3308663501,25.0316168595082,-3.863904814324472e-07,0.0,1.0713358227832797e-06,3.4083764947591714e-10
0.0,322.844152354398,2.4440490726677644,150657.78404940892,25.031648358695843,-3.791376360105949e-07,0.0,1.051126242240406e-06,3.2516455989866633e-10
0.0,325.8441523571186,2.4440566356660893,152086.23937153,25.03167929174152,-3.720857134152907e-07,0.0,1.0314831919978752e-06,3.103388617877221e-10
0.0,328.8441523597382,2.4440640586612714,153514.69677525308,25.031709673745667,-3.652295908800012e-07,0.0,1.012385691727402e-06,2.9632037709942377e-10
0.0,331.8441523622614,2.444071345505352,154943.15620515426,25.03173951927741,-3.58560394444742e-07,0.0,9.938137240340788e-07,2.830616226912624e-10
0.0,334.84415236469266,2.4440784999103373,156371.61760775844,25.031768842397696,-3.520734765907753e-07,0.0,9.757481809066737e-07,2.705041577724582e-10
0.0,337.84415236703614,2.444085525454503,157800.0809314539,25.03179765668128,-3.457594290500407e-07,0.0,9.58170814756756e-07,2.5860049920050297e-10
0.0,340.8441523692957,2.444092425588362,159228.546126411,25.03182597523737,-3.396149751027266e-07,0.0,9.410641923815308e-07,2.4733603677770136e-10
0.0,343.8441523714752,2.444099203640329,160657.0131445079,25.031853810729583,-3.336321091337484e-07,0.0,9.244116538854712e-07,2.366377195155789e-10
0.0,346.84415237357786,2.4441058628220573,162085.48193925634,25.03188117539449,-3.2780576029679144e-07,0.0,9.08197267050288e-07,2.2650554741413544e-10
0.0,349.8441523756073,2.4441124062335224,163513.9524657337,25.03190808105957,-3.2213169027055453e-07,0.0,8.92405794287081e-07,2.168810796825913e-10
0.0,352.8441523775665,2.4441188368678346,164942.42468051804,25.03193453916004,-3.1660258353950934e-07,0.0,8.770226541118955e-07,2.0774970612325152e-10
0.0,355.84415237945865,2.444125157615804,166370.8985416259,25.031960560755024,-3.1121613683610746e-07,0.0,8.620338882088407e-07,1.9906759614303124e-10
0.0,358.84415238128645,2.4441313712702715,167799.3740084519,25.031986156542818,-3.059640673537234e-07,0.0,8.474261292708133e-07,1.90827444643083e-10
0.0,361.8441523830527,2.4441374805302347,169227.8510417154,25.032011336875502,-3.008453815996041e-07,0.0,8.331865730957523e-07,1.8298542103032198e-10
0.0,364.84415238476,2.444143488004737,170656.32960340442,25.03203611177275,-2.958542221412402e-07,0.0,8.193029461312323e-07,1.7552691510705322e-10
0.0,367.8441523864107,2.4441493962166074,172084.809656726,25.032060490935123,-2.909806928269737e-07,0.0,8.057634853423523e-07,1.6843366412615807e-10
0.0,370.8441523880072,2.444155207605976,173513.29116605787,25.032084483756584,-2.862352816185153e-07,0.0,7.925569068665024e-07,1.6167644769224662e-10
0.0,373.8441523895516,2.4441609245336355,174941.77409690217,25.03210809933651,-2.816015721693792e-07,0.0,7.79672386510331e-07,1.5525891835474263e-10
0.0,376.84415239104607,2.444166549284261,176370.2584158414,25.032131346491205,-2.770794380115252e-07,0.0,7.670995382855787e-07,1.4912994042171376e-10
0.0,379.8441523924926,2.4441720840694217,177798.74409049636,25.032154233764693,-2.72667932087231e-07,0.0,7.548283883187172e-07,1.4328586134373629e-10
0.0,382.8441523938931,2.4441775310305034,179227.2310894864,25.03217676943922,-2.683539458787284e-07,0.0,7.42849360603168e-07,1.3771937602196278e-10
0.0,385.8441523952495,2.4441828922414635,180655.7193823909,25.03219896154514,-2.641468122647884e-07,0.0,7.3115325571998e-07,1.3241587425869818e-10
0.0,388.8441523965634,2.4441881697114693,182084.20893971372,25.032220817870424,-2.600424589962797e-07,0.0,7.197312337774634e-07,1.2734978820797648e-10
0.0,391.8441523978364,2.4441933653873984,183512.69973284705,25.032242345969763,-2.5602208401026935e-07,0.0,7.085747964624821e-07,1.2251381277095014e-10
0.0,394.8441523990702,2.444198481156246,184941.19173403952,25.032263553173124,-2.520999147063393e-07,0.0,6.976757737178539e-07,1.1789699029934794e-10
0.0,397.8441524002663,2.444203518847404,186369.6849163636,25.032284446594137,-2.4826643744166974e-07,0.0,6.870263064228662e-07,1.134920156943224e-10
0.0,400.8441524014261,2.444208480234837,187798.1792536859,25.03230503313798,-2.44520868028068e-07,0.0,6.766188327745465e-07,1.0927697365933118e-10
0.0,403.8441524025508,2.444213367039181,189226.67472063715,25.032325319508903,-2.408579372553931e-07,0.0,6.66446076667301e-07,1.0525186419437417e-10
0.0,406.84415240364194,2.444218180929711,190655.17129258587,25.03234531221749,-2.372776069940952e-07,0.0,6.565010312615855e-07,1.0140572965118028e-10
0.0,409.8441524047007,2.444222923526268,192083.66894561067,25.03236501758767,-2.3377413834253397e-07,0.0,6.467769518415393e-07,9.7716654733207e-11
0.0,412.84415240572815,2.444227596401056,193512.1676564749,25.03238444176324,-2.3034614393097077e-07,0.0,6.372673396057142e-07,9.419924963814931e-11
0.0,415.8441524067256,2.444232201080385,194940.6674026032,25.03240359071432,-2.270027356144879e-07,0.0,6.279659331553243e-07,9.082429397061732e-11
0.0,418.8441524076941,2.4442367390463384,196369.16816205755,25.032422470243343,-2.237252927838065e-07,0.0,6.188666986873291e-07,8.759909282945848e-11
0.0,421.8441524086346,2.444241211738365,197797.66991351463,25.03244108599101,-2.205166227846654e-07,0.0,6.099638197062855e-07,8.450538346755418e-11
0.0,424.8441524095484,2.4442456205547884,199226.1726362452,25.03245944344176,-2.173798621980699e-07,0.0,6.012516856261858e-07,8.155777608259929e-11
0.0,427.844152410436,2.4442499668542825,200654.6763100932,25.03247754792924,-2.143092668382986e-07,0.0,5.927248871074098e-07,7.870513498266154e-11
